"business_id","date","description"
"FA0003544","20151222","Floors, walls and ceilings: built, maintained, and clean"
"FA0003544","20140423","Food separated and protected"
"FA0003544","20140423","Demonstration of knowledge food manager certification"
"FA0003544","20140423","Adequate handwashing facilities supplied & accessible"
"FA0003544","20140423","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0003544","20140423","Nonfood-contact surfaces clean"
"FA0003544","20130807","Food storage food storage containers identified"
"FA0003544","20130807","Proper hot and cold holding temperatures"
"FA0003544","20130807","Food contact surfaces: clean and sanitized"
"FA0003544","20130807","Thermometers provided and accurate"
"FA0003544","20130807","Demonstration of knowledge food manager certification"
"FA0003544","20121026","Food contact surfaces: clean and sanitized"
"FA0003544","20121026","Food separated and protected"
"FA0003544","20121026","Nonfood-contact surfaces clean"
"FA0003544","20120319","Equipment/Utensils - approved installed clean g"
"FA0003544","20120319","Food contact surfaces: clean and sanitized"
"FA0003544","20120319","Proper hot and cold holding temperatures"
"FA0003544","20120319","Demonstration of knowledge food manager certifica"
"FA0003544","20110311","Food obtained from approved source"
"FA0003544","20110311","Food storage food storage containers identified"
"FA0003544","20110311","Adequate handwashing facilities supplied & accessi"
"FA0003544","20110311","Equipment/Utensils - approved installed clean g"
"FA0003544","20100830","Signs posted last inspection report available"
"FA0003544","20100830","Premises personal/cleaning items vermin-proofing"
"FA0003544","20100830","Hot and cold water available"
"FA0003544","20100524","Floors, walls and ceilings: built, maintained, and"
"FA0003544","20100524","No rodents, insects, birds, or animals"
"FA0003544","20100524","Toilet facilities: properly constructed, supplied,"
"FA0003544","20100524","Food storage food storage containers identified"
"FA0003544","20100524","Toxic substances properly identified, stored, used"
"FA0003544","20090624","No rodents, insects, birds, or animals"
"FA0003544","20090624","Floors, walls and ceilings: built, maintained, and"
"FA0003544","20090624","Nonfood-contact surfaces clean"
"FA0003544","20090624","Toxic substances properly identified, stored, used"
"FA0003544","20090624","Hands clean and properly washed gloves used prope"
"FA0003544","20080219","Adequate ventilation and lighting designated area"
"FA0003544","20080219","Equipment/Utensils - approved installed clean g"
"FA0003544","20080219","Proper hot and cold holding temperatures"
"FA0003544","20080219","Signs posted last inspection report available"
"FA0003544","20080219","Nonfood-contact surfaces clean"
"FA0003544","20080219","Thermometers provided and accurate"
"FA0003544","20080219","Hands clean and properly washed gloves used prope"
"FA0003544","20080219","Adequate handwashing facilities supplied & accessi"
"FA0003544","20080219","Floors, walls and ceilings: built, maintained, and"
"FA0003546","20160310","Proper hot and cold holding temperatures"
"FA0003546","20160310","Warewashing facilities: installed, maintained, used; test strips"
"FA0003546","20160310","Hands clean and properly washed gloves used properly"
"FA0003546","20160310","No rodents, insects, birds, or animals"
"FA0003546","20150805","Proper hot and cold holding temperatures"
"FA0003546","20150805","Equipment, utensils and linens: storage and use"
"FA0003546","20150203","Nonfood-contact surfaces clean"
"FA0003546","20150203","Plumbing proper backflow devices"
"FA0003546","20150203","Demonstration of knowledge food manager certification"
"FA0003546","20131118","Adequate ventilation and lighting designated area, use"
"FA0003546","20131118","Premises personal/cleaning items vermin-proofing"
"FA0003546","20130228","Food storage food storage containers identified"
"FA0003546","20130228","Wiping cloths: properly used and stored"
"FA0003546","20130228","Premises personal/cleaning items vermin-proofing"
"FA0003546","20130228","Adequate ventilation and lighting designated area"
"FA0003546","20130228","Demonstration of knowledge food manager certifica"
"FA0003546","20130228","Toxic substances properly identified, stored, used"
"FA0003546","20120809","Adequate ventilation and lighting designated area"
"FA0003546","20110304","Equipment, utensils and linens: storage and use"
"FA0003546","20100330","Floors, walls and ceilings: built, maintained, and"
"FA0003546","20100330","Adequate ventilation and lighting designated area"
"FA0003546","20100330","Food separated and protected"
"FA0003546","20080312","Warewashing facilities: installed, maintained, use"
"FA0003546","20080312","Food storage food storage containers identified"
"FA0003546","20080312","Food separated and protected"
"FA0003546","20071107","Proper hot and cold holding temperatures"
"FA0003546","20071107","Food storage food storage containers identified"
"FA0003546","20071107","Floors, walls and ceilings: built, maintained, and"
"FA0003546","20071107","Wiping cloths: properly used and stored"
"FA0003553","20140718","Hot and cold water available"
"FA0003553","20140718","Warewashing facilities: installed, maintained, used; test strips"
"FA0003553","20140718","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0003553","20130723","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0003553","20130723","Premises personal/cleaning items vermin-proofing"
"FA0003553","20130723","Hot and cold water available"
"FA0003553","20111216","Food contact surfaces: clean and sanitized"
"FA0003553","20111216","Thermometers provided and accurate"
"FA0003553","20111216","Food storage food storage containers identified"
"FA0003553","20111216","Hot and cold water available"
"FA0003553","20110225","Toilet facilities: properly constructed, supplied,"
"FA0003553","20101029","Hot and cold water available"
"FA0003553","20101029","Food storage food storage containers identified"
"FA0003553","20100426","Equipment/Utensils - approved installed clean g"
"FA0003553","20100426","Hot and cold water available"
"FA0003553","20100426","Floors, walls and ceilings: built, maintained, and"
"FA0003553","20090513","Equipment/Utensils - approved installed clean g"
"FA0003553","20090513","Adequate ventilation and lighting designated area"
"FA0003553","20090513","Hands clean and properly washed gloves used prope"
"FA0003553","20090513","Adequate handwashing facilities supplied & accessi"
"FA0003553","20090513","Hot and cold water available"
"FA0003553","20080305","Toilet facilities: properly constructed, supplied,"
"FA0003553","20080305","Signs posted last inspection report available"
"FA0003553","20080305","Equipment/Utensils - approved installed clean g"
"FA0003581","20140911","Food contact surfaces: clean and sanitized"
"FA0003581","20081229","Plumbing proper backflow devices"
"FA0003581","20081229","Proper hot and cold holding temperatures"
"FA0003581","20081229","Thermometers provided and accurate"
"FA0003581","20081229","Equipment, utensils and linens: storage and use"
"FA0003581","20081229","Adequate handwashing facilities supplied & accessi"
"FA0003581","20081229","Hot and cold water available"
"FA0003587","20160126","Adequate handwashing facilities supplied & accessible"
"FA0003587","20120809","Hot and cold water available"
"FA0003587","20120203","Demonstration of knowledge food manager certifica"
"FA0003587","20071128","Equipment/Utensils - approved installed clean g"
"FA0003587","20071128","Demonstration of knowledge food manager certifica"
"FA0003587","20071128","No rodents, insects, birds, or animals"
"FA0003587","20071128","Adequate handwashing facilities supplied & accessi"
"FA0003591","20150717","Plumbing proper backflow devices"
"FA0003591","20150717","Equipment, utensils and linens: storage and use"
"FA0003591","20150127","Plumbing proper backflow devices"
"FA0003591","20130304","Signs posted last inspection report available"
"FA0003591","20120323","Equipment/Utensils - approved installed clean g"
"FA0003591","20101116","Demonstration of knowledge food manager certifica"
"FA0003591","20101104","Signs posted last inspection report available"
"FA0003591","20101104","Warewashing facilities: installed, maintained, use"
"FA0003591","20101104","Floors, walls and ceilings: built, maintained, and"
"FA0003591","20101104","Adequate handwashing facilities supplied & accessi"
"FA0003591","20100330","Permits Available"
"FA0003591","20100330","Warewashing facilities: installed, maintained, use"
"FA0003591","20100330","Toxic substances properly identified, stored, used"
"FA0003591","20100330","Proper eating, tasting, drinking or tobacco use"
"FA0003595","20160104","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0003595","20160104","Adequate ventilation and lighting designated area, use"
"FA0003595","20150619","Plan Review"
"FA0003595","20150619","Adequate ventilation and lighting designated area, use"
"FA0003595","20150619","Premises personal/cleaning items vermin-proofing"
"FA0003595","20150619","Sewage and wastewater properly disposed"
"FA0003595","20141016","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0003595","20141016","Plan Review"
"FA0003595","20130523","Plan Review"
"FA0003595","20130523","Signs posted last inspection report available"
"FA0003595","20130523","Premises personal/cleaning items vermin-proofing"
"FA0003595","20130523","Sewage and wastewater properly disposed"
"FA0003595","20130523","Floors, walls and ceilings: built, maintained, and"
"FA0003595","20130523","Adequate handwashing facilities supplied & accessi"
"FA0003620","20160303","Floors, walls and ceilings: built, maintained, and clean"
"FA0003620","20160303","No rodents, insects, birds, or animals"
"FA0003620","20160303","Adequate handwashing facilities supplied & accessible"
